,Brand,Model,Year,Transmission,Fuel,Capacity,Mileage,Price
31427,TOYOTA,VITZ,2015,Automatic,Petrol,1000,56000,6500000
31428,TOYOTA,VITZ,2015,Automatic,Petrol,1000,56000,6975000
31429,TOYOTA,VITZ,2015,Automatic,Petrol,1000,56000,6990000
31430,TOYOTA,VITZ,2015,Automatic,Petrol,1000,56000,6990000
31431,TOYOTA,VITZ,2015,Automatic,Petrol,990,56000,7400000
31432,TOYOTA,VITZ,2015,Automatic,Petrol,990,56000,7400000
31433,SUZUKI,WAGON,2015,Automatic,Hybrid,650,56000,3240000
31434,SUZUKI,WAGON,2015,Automatic,Petrol,650,56000,3665000
31435,SUZUKI,WAGON,2015,Automatic,Petrol,650,56000,3665000
31436,SUZUKI,WAGON,2015,Automatic,Petrol,650,56000,4275000
31437,SUZUKI,WAGON,2015,Automatic,Hybrid,650,56000,4550000
31438,SUZUKI,WAGON,2015,Automatic,Petrol,650,56000,3195000
31439,SUZUKI,WAGON,2015,Automatic,Petrol,650,56000,3425000
31440,SUZUKI,WAGON,2015,Automatic,Petrol,650,56000,4665000
31441,BMW,X5,2015,Automatic,Petrol,2000,56000,26000000
31442,BMW,X5,2015,Automatic,Hybrid,1997,56000,27000000
31443,NISSAN,X-Trail,2015,Automatic,Petrol,2000,56000,7890000
31444,NISSAN,X-Trail,2015,Automatic,Petrol,2000,56000,13700000
31445,SUZUKI,WAGON,2015,Automatic,Hybrid,650,56130,4850000
31446,TOYOTA,Land,2015,Automatic,Petrol,2690,56132,35550000
31447,TOYOTA,Land,2015,Automatic,Petrol,2690,56132,35550000
31448,TOYOTA,Land,2015,Automatic,Petrol,2690,56132,35550000
31449,TOYOTA,Land,2015,Automatic,Petrol,2690,56132,37500000
31450,TOYOTA,Land,2015,Automatic,Petrol,2690,56132,37500000
31451,TOYOTA,Land,2015,Automatic,Petrol,2690,56132,37650000
31452,TOYOTA,LAND,2015,Automatic,Petrol,2690,56132,37650000
31453,TOYOTA,Land,2015,Automatic,Petrol,2690,56132,39950000
31454,SUZUKI,ALTO,2015,Manual,Petrol,800,56166,2490000
31455,NISSAN,X-Trail,2015,Automatic,Hybrid,2000,56178,10890000
31456,NISSAN,X-Trail,2015,Automatic,Hybrid,2000,56200,7650000
31457,HONDA,N,2015,Automatic,Petrol,650,56250,6150000
31458,SUZUKI,ALTO,2015,Manual,Petrol,800,56300,2835000
31459,SUZUKI,ALTO,2015,Manual,Petrol,800,56300,2980000
31460,SUZUKI,ALTO,2015,Manual,Petrol,800,56303,2190000
31461,SUZUKI,WAGON,2015,Automatic,Hybrid,660,56338,3575000
31462,TOYOTA,Harrier,2015,Automatic,Petrol,2000,56392,14950000
31463,TOYOTA,Harrier,2015,Automatic,Petrol,2000,56392,15250000
31464,TOYOTA,AXIO,2015,Automatic,Petrol,1500,56400,9250000
31465,TOYOTA,AXIO,2015,Automatic,Petrol,1500,56400,9450000
31466,SUZUKI,Spacia,2015,Automatic,Petrol,650,56477,5450000
31467,TOYOTA,AXIO,2015,Automatic,Hybrid,1500,56500,8000000
31468,TOYOTA,AQUA,2015,Automatic,Hybrid,1499,56550,7800000
31469,TOYOTA,AQUA,2015,Automatic,Hybrid,1500,56563,7200000
31470,TOYOTA,VITZ,2015,Automatic,Petrol,1000,56585,6700000
31471,TOYOTA,VITZ,2015,Automatic,Petrol,1000,56585,6700000
31472,TOYOTA,AXIO,2015,Automatic,Hybrid,1500,56600,8200000
31473,SUZUKI,WAGON,2015,Manual,Petrol,650,56651,6000000
31474,SUZUKI,ALTO,2015,Manual,Petrol,1000,56800,2750000
31475,TOYOTA,AQUA,2015,Automatic,Hybrid,1500,56800,8300000
31476,TOYOTA,Land,2015,Automatic,Petrol,2700,56810,37600000
31477,TOYOTA,VITZ,2015,Automatic,Petrol,990,56941,6200000
31478,TOYOTA,VITZ,2015,Automatic,Petrol,990,56941,6750000
31479,TOYOTA,VITZ,2015,Automatic,Petrol,990,56941,6750000
31480,SUZUKI,ALTO,2015,Manual,Petrol,800,57000,2210000
31481,SUZUKI,ALTO,2015,Manual,Petrol,800,57000,2430000
31482,SUZUKI,ALTO,2015,Manual,Petrol,800,57000,2750000
31483,SUZUKI,ALTO,2015,Manual,Petrol,800,57000,2765000
31484,SUZUKI,ALTO,2015,Manual,Petrol,800,57000,2850000
31485,SUZUKI,ALTO,2015,Manual,Petrol,800,57000,2900000
31486,SUZUKI,ALTO,2015,Manual,Petrol,800,57000,2950000
31487,SUZUKI,ALTO,2015,Manual,Petrol,800,57000,3150000
31488,SUZUKI,ALTO,2015,Automatic,Petrol,650,57000,3190000
31489,SUZUKI,ALTO,2015,Manual,Petrol,800,57000,3200000
31490,SUZUKI,ALTO,2015,Tiptronic,Petrol,650,57000,5775000
31491,SUZUKI,ALTO,2015,Manual,Petrol,800,57000,2670000
31492,TOYOTA,AQUA,2015,Automatic,Hybrid,1500,57000,7200000
31493,TOYOTA,AQUA,2015,Automatic,Hybrid,1500,57000,7500000
31494,Mitsubishi,Attrage,2015,Manual,Petrol,1200,57000,6960000
31495,TOYOTA,AXIO,2015,Automatic,Hybrid,1500,57000,6100000
31496,TOYOTA,AXIO,2015,Automatic,Petrol,1499,57000,9800000
31497,TOYOTA,AXIO,2015,Automatic,Petrol,1499,57000,9800000
31498,BENZ,C220,2015,Automatic,Diesel,2200,57000,23000000
31499,SUZUKI,Celerio,2015,Automatic,Petrol,1000,57000,3975000
31500,SUZUKI,Celerio,2015,Automatic,Petrol,1000,57000,4025000
31501,BENZ,E300,2015,Tiptronic,Diesel,2000,57000,15000000
31502,BENZ,E300,2015,Tiptronic,Diesel,2000,57000,15000000
31503,SUZUKI,EVERY,2015,Automatic,Petrol,660,57000,4150000
31504,HONDA,FIT,2015,Tiptronic,Hybrid,1500,57000,6675000
31505,TOYOTA,Harrier,2015,Automatic,Petrol,2000,57000,14800000
31506,SUZUKI,Hustler,2015,Automatic,Petrol,660,57000,4750000
31507,TOYOTA,KDH,2015,Automatic,Diesel,3000,57000,13700000
31508,TOYOTA,Land,2015,Automatic,Petrol,2700,57000,22000000
31509,TOYOTA,Land,2015,Tiptronic,Petrol,2790,57000,23400000
31510,TOYOTA,Land,2015,Automatic,Petrol,2700,57000,28000000
31511,TOYOTA,Land,2015,Automatic,Petrol,2700,57000,31800000
31512,TOYOTA,Land,2015,Automatic,Petrol,2700,57000,33500000
31513,TOYOTA,Land,2015,Automatic,Petrol,2700,57000,33900000
31514,TOYOTA,Land,2015,Automatic,Petrol,2700,57000,34500000
31515,TOYOTA,Land,2015,Automatic,Petrol,2700,57000,37500000
31516,TOYOTA,Land,2015,Automatic,Petrol,2690,57000,37650000
31517,TOYOTA,Premio,2015,Automatic,Petrol,1500,57000,12200000
31518,TOYOTA,Prius,2015,Automatic,Hybrid,1800,57000,8000000
31519,TOYOTA,Prius,2015,Automatic,Hybrid,1800,57000,8500000
31520,TOYOTA,Prius,2015,Automatic,Petrol,1800,57000,8990000
31521,HONDA,Vezel,2015,Automatic,Hybrid,1500,57000,8700000
31522,TOYOTA,VITZ,2015,Automatic,Petrol,1000,57000,4600000
